"WTR_ANAL FILE"
"Uwi","Area code","Formtn code","Pool seq","Wa num","Drillng event seq","Water lab num","Sample point code","Test perf base depth (m)","Test perf top depth (m)","Sample date","Reltv densty","Water anlyss comments","Test num","Mud resstvty (mg/l)","Salnty (mg/l)","Tot solids disslvd calc (mg/l)","Restvty (mg/l)","Na contnt (mg/l)","K contnt (mg/l)","Ca contnt (mg/l)","Mg contnt (mg/l)","Ba contnt (mg/l)","Sr contnt (mg/l)","Fe contnt (mg/l)","Cl contnt (mg/l)","Br contnt (mg/l)","I contnt (mg/l)","Hco3 contnt (mg/l)","So4 contnt (mg/l)","Co3 contnt (mg/l)","Oh contnt (mg/l)","H2s contnt (mg/l)","H2s contnt desc","Test perf flag","Project code"
"200D094B094A1500","8700","4800","A               ","03741","00","F76-414-2","","1223.7","1223.2","19761104","1.101","BOTTOM DIRTY WATER WITH TRACE HYDROCARBON. FE PRESENT. E76-4747-1 TOP RES: .721 OHM/M @25C MUD. -2 MIDDLE RES: .130        OHM/M @25C MUDDY WATER.","","",".0005",".147",".061","53809","0","2523","631","0","0","0","86400","0","0","1249","2960","0","0","0","MUCH","","00"
"200C012C094A1600","    ","    ","                ","03742","00","F76-1856","","1204.6","1204","19760322","1.013","TOP OF TOOL GREEN WATER WITH 2% SEDIMENT LAYER. FE PRESENT.","","","0",".0148",".616","4342","0","541","10","0","0","0","850","0","0","592","8796","0","0","0","NIL","","  "
"200B006B094H1100","    ","    ","                ","03743","00","F76-1788-3","","1117.2","1117.1","19760306","1.042","TOP OF TOOL ANALYSIS DETERMINED ON PALE BROWN COLOURED WATER EXTRACTED FROM MUD. FE PRES.","","",".0002",".0571",".123","20976","0","1131","188","0","0","0","34200","0","0","1061","122","0","0","0","NIL","","  "
"200D093A094H0400","    ","    ","                ","03745","00","F77-1643","","1272.1","1272.8","19770915","1.041","WELLHEAD COLORLESS WATER WITH HYDROCARBON FILM. FE MUCH.","","",".0001",".0529",".137","10976","4390","4372","1622","0","0","0","32800","0","0","832","138","0","0","0","NIL","","  "
"200D093A094H0400","6400","2720","A               ","03745","00","F77-803-1","","1246.5","1246","19770211","1.014","TANK CLEAR COLORLESS FILTRATE RECOVERED FROM SAMPLE CONTAINING TRACE OF SEDIMENT. FE TRACE.","","",".0001",".0137",".368","875","7550","44","15","0","0","0","8020","0","0","512","8","0","0","0","NIL","","00"
"200D093A094H0400","6400","2720","A               ","03745","00","F77-803-2","","1246.5","1246","19770211","1.038","KCL TANK COLORLESS WATER WITH TRACE OF IRON OXIDE SEDIMENT. FE MUCH.","","",".0001",".0452",".163","3129","8600","5285","2477","0","0","0","28850","0","0","525","81","0","0","0","NIL","","00"
"200D093A094H0400","    ","    ","                ","03745","00","F78-2243","","1272.1","1272.8","19780123","1.065","FLOW PIPE TRAP PALE GREEN WATER WITH TRACE OF BLACK SEDIMENT. FE MUCH.","","",".0001",".0898",".105","13131","1475","13417","4374","0","0","0","57000","0","0","1460","321","0","0","0","NIL","","  "
"200A005J094I1400","    ","    ","                ","03747","00","85-6775-2","","","","19860304","1.025","WELLHEAD PALE GREEN COLORED WATER WITH HYDROCARBON SCUM PRESENT ON TOP. FE PRESENT.","","",".0001",".0349",".277","10800","69","500","260","0","0","0","20200","0","0","1860","2","161","0","0","ABS","","  "
"200A005J094I1400","    ","    ","                ","03747","00","C79-756","","","","19790201","1.009","BOTTOM COLORLESS WATER WITH TRACE SEDIMENT. FE MUCH. F76-1807-1 TOP RES: .213 OHM/M @25C WATER WITH TRACE SEDIMENT.         -2 MIDDLE RES: .200 OHM/M @25C (SAME AS -1).","","",".0001",".017",".346","4022","3740","332","53","0","0","0","10020","0","0","262","230","0","0","0","NIL","","  "
"200A005J094I1400","    ","    ","                ","03747","00","F76-1807-3","","604.4","604.4","19760306","1.028","VESSEL","","",".0001",".0353",".193","12842","0","681","255","0","0","0","20250","0","0","2525","53","0","0","0","NIL","","  "
"200B062E094H0100","    ","    ","                ","03749","00","F76-1826-2","","","","19760317","1.009","SEPARATOR 95% WATER 5% METHANOL.","","","0",".0083",".826","3280","0","36","6","0","0","0","2695","0","0","2074","671","631","0","0","NIL","","  "
"200B062E094H0100","    ","    ","                ","03749","00","F76-1827","","1042","1042.4","19760318","1.007","SEPARATOR COLORLESS WATER WITH FINE BLACK SUSPENDED PARTICLES. FE MUCH.","","","0",".0064","1.07","2542","0","24","5","0","0","0","1725","0","0","1830","650","601","0","0","NIL","","  "
"200B062E094H0100","    ","    ","                ","03749","00","R-2172","","","","19810126",".999","TOP OF TOOL PALE GREEN WATER WITH TRACE BLACK SEDIMENT. FE PRESENT. F76-1897-1 TOP RES: .112 OHM/M @25C (SAME AS ABOVE ). -2 MIDDLE     RES: .108 OHM/M @25C (SAME AS ABOVE). -4 JOHNSTON DHS #105610 REC'D @40 PSIG    GAS ONLY.","","",".0001",".0342",".37","4870","6950","1730","476","1","28","7","20800","32","10","265","210","0","0","0","","","  "
"200D019C094H0100","    ","    ","                ","03750","00","F76-1879-3","","1054.2","1054.6","19760329","1.049","TOP OF TOOL COLORLESS WATER EXTRACTED FROM MUD. FE PRESENT.","","",".0003",".0687",".11","25545","0","901","231","0","0","0","39900","0","0","1098","1536","0","0","0","PRESENT","","  "
"200D019C094H0100","    ","    ","                ","03750","00","F76-1880-2","","991.8","991.2","19760329","1.009","TOP OF TOOL PALE GREEN WATER FILTERED FROM MUDDY WATER. FE PRESENT. F76-1879-1 TOP OF FLUID RES: .172 OHM/M @ 25C COLORLESS WATER FIL   TERED FROM WATERY MUD; -2 CENTER RES: .265 OHM/M @ 25C SAME AS ABOVE.","","","0",".0092",".653","3500","0","92","32","0","0","0","4650","0","0","1047","333","127","0","0","NIL","","  "
"200A005K094J0900","    ","    ","                ","03751","00","F76-1837-4","","576.2","576.1","19760320","1.018","TOP OF TOOL COLORLESS WATER EXTRACTED FROM MUD. FE PRESENT. F76-1880-1 TOP OF FLUID RES: .847 OHM/M @ 25C COLORLESS WATER       EXTRACTED FROM MUD.","","",".0001",".0199",".32","7328","0","432","100","0","0","0","9980","0","0","4002","71","0","0","0","TRACE","","  "
"200D091K094B1600","8160","4100","A               ","03753","00","F76-16","","1494.6","1494.1","19760705","1.014","FLARELINE PALE GREEN COLORED WATER WITH TRACE OF SEDIMENT. FE PRESENT.","","","0",".0157",".447","4699","400","601","376","0","0","0","8100","0","0","1813","838","0","0","0","PRESENT","","02"
"200D091K094B1600","    ","    ","                ","03753","00","F76-19","","","","19760712","1.013","FLOWLINE COLORLESS WATER WITH FINE BLACK SUSPENDED PARTICLES. FE MUCH.","","","0",".0134",".46","4175","700","328","223","0","0","0","6350","0","0","2440","731","0","0","0","PRESENT","","  "
"200B048F094A1400","    ","    ","                ","03756","00","F76-1840-3","","1132","1132.3","19760319","1.005","SEPARATOR SAMPLE CONSISTED OF WATER WITH A TRACE OF SED. THIS SAMPLE APPEARS TO BE        SPENT ACID. FE MUCH.","","","0",".0046","1.47","1758","0","26","5","0","0","0","914","0","0","1523","827","307","0","0","NIL","","  "
"200B048F094A1400","    ","    ","                ","03756","00","F76-1986","","835.7","835.5","19760619","1.019","SEPARATOR GREEN WATER WITH TRACE OF BLACK SEDIMENT. FE PRESENT.","","","0","0",".202","11072","0","7047","2137","0","0","0","35700","0","0","44","79","0","0","0","NIL","","  "
"200A081A094A1300","    ","    ","                ","03758","00","F76-1896","","1223.6","1223.8","19760403","0","TOP OF FLUID COLORLESS WATER FILTERED FROM SLIGHTLY OIL FLECKED WATERY MUD. FE MUCH. F76-1878-2 CENTER RES: 2.22 OHM/M @ 25C COLORLESS WATER EXTRACATED     FROM MUDL; -3 TOP OF TOOL RES: .403 OHM/M @ 25C COLORLESS WATER FILTERED FROM   SLIGHTLY OIL FLECKED WATERY MUD.","","","0","0","1.54","0","0","0","0","0","0","0","838","0","0","0","0","0","0","0","","","  "
"100062908716W600","    ","    ","                ","03760","00","D77-3082-3","","1075.1","1075.9","19771205","1.02","BOTTOM ANALYSIS DETERMINED ON COLORESS WATER EXTRACTED FROM MUD.","","",".0001",".0249",".277","9383","0","232","116","0","0","0","14550","0","0","1138","14","0","0","0","NIL","","  "
"100062908716W600","    ","    ","                ","03760","00","F77-2077-3","","1301.2","1301.5","19771212","1.102","TOOL COLORLESS WATER WITH TRACE SEDIMENT. FE MUCH. F77-2106-1 TOP RES: .310 OHM/M @ 25C MUD WITH COLORLESS FILTRATE;      -2 1700' RES: .200 OHM/M @ 25C COLORLESS WATER WITH 10% SEDIMENT LAYER; -3      800' RES: .196 OHM/M @ 25C COLORLESS WATER WITH TRACE SEDIMENT.","","",".0005",".1466",".058","53662","0","2731","490","0","0","0","86100","0","0","1208","3033","0","0","0","MUCH","","  "
"100062908716W600","    ","    ","                ","03760","00","F77-2105-4","","1086.3","1086.9","19771216","1.033","TOOL COLORLESS WATER WITH TRACE OF SEDIMENT. FE MUCH.","","","0","0",".199","15811","0","430","158","0","0","0","23900","0","0","1879","840","0","0","0","NIL","","  "
"100062908716W600","    ","    ","                ","03760","00","F77-2106-4","","1087.6","1087.2","19771216","1.033","BOTTOM CLEAR WATER WITH THIN LAYER OF SEDIMENT. FE PRESENT. D77-3082-1 TOP RES: .194 OHM/M @ 25C MUDDY WATER; -2 MIDDLE RES:    .257 OHM/M @ 25C MURKY WATER.","","",".0002",".042",".191","15802","0","420","195","0","0","0","24500","0","0","1696","276","0","0","0","NIL","","  "
"200B048K094A1000","    ","    ","                ","03763","00","F76-1949-2","","1047.7","1047","19760528","1.006","BOTTOM PALE GREEN WATER WITH 30% SEDIMENT LAYER. FE NIL. F77-2077-1 TOP OIL; -2 MIDDLE RES: .065 OHM/M @ 25C PALE GREEN WATER    WITH 15% SEDIMENT LAYER.","","","0",".0064","1.04","2468","0","34","3","0","0","0","2218","0","0","1537","650","240","0","0","NIL","","  "
"100101708515W600","    ","    ","                ","03765","00","F76-11-3","","1173.6","1173.5","19760628","1.01","MID OF RECOVERY GREEN COLORED WATER FILTERED FROM WATERY MUD. FE MUCH.","","","0",".0101",".664","3896","0","136","16","0","0","0","3140","0","0","4490","741","0","0","0","MUCH","","  "
"100101708515W600","    ","    ","                ","03765","00","F76-12-2","","1234.5","1234.4","19760629","1.013","TOP OF TOOL PALE YELLOW WATER EXTRACTED FROM GASSIFIED SLIGHTLY OIL CUT MUD. FE MUCH. F76-1949-1 TOP OF FLUID RES: 1.53 OHM/M @ 25C PALE YELLOW WATER EX-    TRACTED FRO MUD.","","","0",".0147",".553","4546","0","593","56","0","0","0","2980","0","0","1854","5647","0","0","0","MUCH","","  "
"100101708515W600","    ","    ","                ","03765","00","F76-13-1","","1155.3","1155.2","19760630","1.01","BOT OF RECOVERY GREEN WATER FILTERED FROM MUDDY WATER. FE MUCH.","","","0",".0126",".727","3572","0","513","29","0","0","0","580","0","0","451","7672","0","0","0","NIL","","  "
"200A026A094G0900","    ","    ","                ","03766","00","F77-1935-3","","3237.7","3237","19771111","1.016","TOP OF TOOL MUD WITH BROWN FILTRATE. ANALYSIS INDICATES MUD FILTRATE WATER. FE PRESENT. F77-1988-1 TOP RES: .720 OHM/M @ 25C WATERY MUD WITH BROWN FIL-     TRATE; -2 MIDDLE RES: .424 OHM/M @ 25C MUD WITH BROWN FILTRATE.","","",".0001",".0176",".372","6479","0","340","73","0","0","0","9500","0","0","1952","235","0","0","0","PRES","","  "
"200A026A094G0900","    ","    ","                ","03766","00","F77-1987-3","","3212.8","3212.6","19771119","1.021","TOP OF RECOVERY ANALYSIS DETERMINED ON COLORLESS WATER EXTRACTED FROM MUD. FE MUCH.","","",".0001",".0246",".405","7931","0","92","15","0","0","0","255","0","0","549","15991","60","0","0","NIL","","  "
"200A026A094G0900","    ","    ","                ","03766","00","F77-1988-3","","3211.3","3211.1","19771122","1.019","TOP OF TOOL SAMPLE CONSISTED OF MUD WITH A BROWN COLORED FILTRATE. ANALYSIS INDICATES       MUD FILTRATE WATER. FE PRES. F77-1987-1: TOP RESIS: .567 OHM/M @25 C. MUDDY WATER WITH A BROWN      COLORED FILTRATE. F77-1987-2: MIDDLE RESIS: .411 OHM/M @ 25 C. MUD WITH         A BROWN COLORED FILTRATE.","","",".0001",".0221",".424","7139","0","76","12","0","0","0","240","0","0","586","14258","72","0","0","NIL","","  "
"200A047K094A1000","    ","    ","                ","03768","00","E76-211","","","","19760908","1.006","TOP OF TOOL SAMPLE CONSISTED OFF MUDDY WATER WITH A PALE GREEN COLORED FILTRATE. FE PRES. F77-1935-1 DST #1 TOP RESIS: 8.74 OHM/M @ 25 C. MUDDY WATER WITH       A OALE GREEN COLOURED FILTRATE. F77-1935-2 DST #1 MIDDLE RESIS: 1.96            OHM/M @ 25 C. MUD WITH A COLORLESS FILTRATE.","","","0",".0054","1.15","2048","0","30","15","0","0","0","1575","0","0","1903","779","0","0","0","NIL","","  "
"100111508521W600","    ","    ","                ","03770","00","E76-7259-4","","1492.4","1492.3","19760725","1.03","STOCK TANK SAMPLE AS REC'D CONSISTED OF GREEN WATER WITH A TRACE OF SED. THIS SAMPLE       HAS THE CHARACTERISTIC OF A HALFWAY FORMATION WATER FROM THIS AREA. FE PRES.","","",".0001",".0348",".365","11858","0","1081","46","0","0","0","9615","0","0","6588","8345","626","0","0","PRESENT","","  "
"100111508521W600","    ","    ","                ","03770","00","F76-261","","","","19760929","1.096","STOCK TANK WATER WITH TRACE SEDIMENT AND FILM OF HYDROCARBON PRESENT ON TOP. FE PRESENT.","","",".0005",".1441",".063","51479","0","3483","826","0","0","0","84900","0","0","2538","2178","0","0","0","MUCH","","  "
"100112608423W600","    ","    ","                ","03772","00","F76-112-3","","1176.5","1176.5","19760726","1.011"," CONDENSATE CUT MUD. ANALYSIS DETERMINED ON BROWN WATER RECOVERED FROM MUD. FE PRESENT. SAMPLE CONTAINS AMMONIUM COMPOUNDS WHICH CAUSE LOW RESULT FOR EV-   APORATED TDS. SPECIFIC GRAVITY OF CONDENSATE: .749 @ 60F API 57.5. E76-7259-1   TOP OF RECOVERY RES: .430 OHM/M @ 25C SPECIFIC GRAVITY OF CONDEN","","","0",".0109",".622","3633","0","300","114","0","0","0","3110","0","0","2586","2514","0","0","0","MUCH","","  "
"200D059A093P0500","    ","    ","                ","03773","00","E77-7979-1","","3897.1","3897.5","19770714","1.031","FLARELINE FILTRATE FROM HEAVY GREY MUD. FE PRESENT. E77-7980-2 12:07 PM RES: .323 OHM/M @ 25C HEAVY GREY MUD H2S PRE-   SENT; -3 12:13 RES: .328 OHM/M @ 25C SAME AS ABOVE; -4 60' ABOVE TOOL RES:      .328 OHM/M @ 25C SAME AS ABOVE; -5 30' ABOVE TOOL RES: .328 OHM/M @ 25C SAME    AS ABOVE.","","",".0001",".0311",".303","9864","0","1713","2","0","0","0","10343","0","0","1221","6685","1922","0","0","PRESENT","","  "
"200D059A093P0500","    ","    ","                ","03773","00","E77-7980-1","","3886.1","3886.5","19770712","1.026","SWAB PALE GREEN COLORED WATER WITH FINE BLACK SUSPENDED PARTICLES. FE PRESENT. F77-1458-1 AFTER 100 BBLS SWABBED CL: 86500 MG/L PH: 6.4 @ 73F      PALE GREEN COLORED WATER WITH FINE BLACK SUSPENDED PARTICLES; -2 AFTER 200      BBLS SWABBED CL: 81000 MG/L PH: 6.3 @ 73F SAME AS ABOVE; -3 AFTER 250 BBL","","",".0001",".036",".328","12736","0","1054","40","0","0","0","15226","0","0","4877","4035","500","0","0","PRESENT","","  "
"200D059A093P0500","8110","4100","                ","03773","00","F77-1458-4","","3479.4","3479.3","19770801","1.09","TOP OF TOOL GREEN COLORED WATER FILTERED FROM MUDDY WATER. FE PRESENT.","","",".0004",".1284",".072","35897","2400","6907","3703","0","0","0","79000","0","0","2179","423","0","0","0","PRESENT","","00"
"100101308722W600","    ","    ","                ","03775","00","F76-149-3","","2048.7","2048.3","19760730","1.08","TOP OF TOOL ANALYSIS ON DARK BROWN FILTRAE FROM VERY MURKY WATER. FE PRESENT. E77-7979-2 180' RES: 1.49 DARK FLUID WHICH CONTAINED IRON SULFIDE   AND H2S; -3 500' RES: 1.91 SAME AS ABOVE; -4 750' RES: 1.87 DARK WITH SUSPEN-   DED IRON SULFIDE AND H2S PRESENT; -5 1000' RES: 1.06 DARK WATER WITH IRON","","",".0004",".1148",".074","40485","0","3283","680","0","0","0","69500","0","0","732","431","0","0","0","MUCH","","  "
"100101308722W600","    ","    ","                ","03775","00","F76-150-3","","1370.6","1370.1","19760731","1.005","TOP OF TOOL COLORLESS WATER WITH TRACE SEDIMENT. FE PRESENT.","","","0",".0039","1.75","1040","0","282","52","0","0","0","1022","0","0","415","1345","0","0","0","NIL","","  "
"100062508416W600","    ","    ","                ","03776","00","F76-156-5","","1140.8","1140","19760802","1.011","TOP OF TOOL SAMPLE AS REC'D CONSISTED OF COLORLESS WATER WITH A 10% SED. LAYER. FE PRES.","","","0","0",".741","3750","0","20","12","0","0","0","2042","0","0","4197","1380","300","0","0","NIL","","  "
"100062508416W600","    ","    ","                ","03776","00","F76-157-4","","1082.1","1082","19760802","1.022","DHS 2500 MLS PALE YELLOW WATER. NO RECOVERABLE GAS. FE PRESENT. LYNES DHS #502 REC'D AT 292 PSIG PRESSURE. F76-156-1 TOP RES:       .407 OHM/M @ 25C YELLOW WATER FILTERED FROM WATERY MUD; -2 MIDDLE #1 RES:       .584 OHM/M @ 25C PALE YELLOW WATER WITH 25% MUD LAYER; -3 MIDDLE #2 RES:        .741 OHM","","","0","0",".421","7772","0","40","9","0","0","0","266","0","0","659","15353","96","0","0","NIL","","  "
"100112908616W600","7840","2900","A               ","03777","00","F76-231-3","","1066","1066.8","19760916","1.02","STOCK TANK COLORLESS WATER WITH TRACE SEDIMENT. CHARACTERISTIC OF BUICK CREED FORMATION    WATER. FE MUCH.","","",".0001",".0237",".271","9030","0","200","87","0","0","0","13160","0","0","2147","176","0","0","0","PRESENT","","00"
"100112908616W600","    ","    ","                ","03777","00","F76-234-3","","1155.9","1155.2","19760919","1.021","DHS A LYNES UNITED DHS REC'D UNDER A PRESSURE OF 20 PSIG. CONTAINED IN THE          SAMPLE CHAMBER WAS GAS AND 750 MLS YELLOW COLOURED WATER. ANALYSIS INDICATES    MUD FILTRATE. FE TRACE. F76-157-1 DST #4 & 5 TOP RESIS: .421 OHM/M @ 25 C. YELLOW COLORED     WATER FILTERED FROM WATERY MUD. F76-157-2","","",".0001",".0252",".395","7614","0","581","83","0","0","0","1500","0","0","622","15118","0","0","0","NIL","","  "
"100112908616W600","    ","    ","                ","03777","00","F76-398","","","","19761101","1.02","TOP OF TOOL LIGHT BROWN COLORED WATER FILTERED FROM WATERY MUD. FE MUCH. F76-234-1 TOP OF FLUI RES: .435 OHM/M @ 25C LIGHT BROWN COLORED        WATER FILTERED FROM MUD; F76-234-2 MIDDLE RES: .411 OHM/M @ 25C SAME AS         ABOVE.","","",".0001",".0257",".255","9766","0","240","90","0","0","0","14340","0","0","2342","67","0","0","0","PRESENT","","  "
"100112908616W600","7840","2900","A               ","03777","00","F76-554","","1064.7","1064.7","19761214","1.022","SEPARATOR PALE GREEN WATER WITH THIN LAYER OF SEDIMENT. CHARACTERISTIC OF BUICK CREEK     FORMATION WATER. FE PRESENT.","","",".0001",".0272",".246","10219","0","308","113","0","0","0","15600","0","0","1518","212","0","0","0","NIL","","00"
"200A009F094G1500","    ","    ","                ","03778","00","F76-184-4","","1511.3","1511.8","19760824","1.006","TOP OF TOOL COLORLESS WATER WITH TRACE SEDIMENT. CHARACTERISTIC OF BUICK CREEK FORMATION    WATER. FE MUCH. F76-231-1 TOP OF FLUID RES: .277 OHM/M @ 25C COLORLESS WATER WITH      TRACE SEDIMENT; -2 MIDDLE RES: .273 OHM/M @ 25C SAME AS ABOVE.","","","0",".0052","1.19","2003","0","37","10","0","0","0","2040","0","0","1427","425","0","0","0","TRACE","","  "
"200A063G094A1400","    ","    ","                ","03780","00","F76-249-2","","1078.6","1078.4","19760924","1.022","DHS LYNES UNITED DHS #723-12 REC'D UNDER A PRESSURE OF 408 PSIG. CONTAINED IN       THE SAMPLE CHAMBER WAS GAS AND 900 ML OF MUDDY WATER. ANALYSIS DETERMINED       ON COLORLESS WATER FILTERED FROM THE MUDDY WATER. FE PRES. F76-184-1: DST #1 TOP OF THE FLUID RESIS: 2.00 OHM/M @ 25 C.           CL: 12","","",".0001",".0276",".252","10540","0","204","78","0","0","0","15950","0","0","1244","234","0","0","0","PRES","","  "
"100142708418W600","    ","    ","                ","03782","00","F76-203-4","","1408.3","1408.2","19760902","1.062","TOP OF TOOL ANALYSIS DETERMINED ON GREEN COLOURED WATER FILTERED FROM MUDDY WATER. FE PRES. F76-249-1: DST #2 RESIS: .653 OHM/M @ 25 C. ANALYSIS DETERMINED ON     WATER FILTERED FROM WATERY MUD.","","",".0003",".0861",".098","31304","0","1698","282","0","0","0","49300","0","0","1098","2949","0","0","0","MUCH","","  "
"200C038K094G0700","    ","    ","                ","03785","00","F76-248-3","","2270.5","2270.8","19760926","1.004","TOP OF TOOL COLORLESS WATER WITH 5% SEDIMENT LAYER. FE TRACE. F76-269-1 TOP OF FLUID RES: 2.79 OHM/M @ 25C COLORLESS WATER EX-      TRACTED FROM MUD; -2 MID OF FLUID RES: 1.87 OHM/M @ 25C COLORLESS WATER FIL-    TERED FROM MUDDY WATER.","","","0",".0033","1.73","1289","0","24","4","0","0","0","1418","0","0","903","21","72","0","0","PRES","","  "
"200C038K094G0700","    ","    ","                ","03785","00","F76-269-3","","2238.7","2238.8","19760930","1.004","DHS CONTAINED IN SAMPLE GAS AND 1350 ML MUDDY WATER. FILTERED WATER WAS GREEN. FE PRESENT. JOHNSTON DHS #10336  REC'D AT 67 PSIG PRESSURE. F76-203-1 TOP OF    RECOVERY RES: 1.09 OHM/M @ 25C GREEN COLORED WATER FILTERED FROM WATERY MUD;    -2 MID OF RECOVERY RES: .224 OHM/M @ 25C GREEN COLORED WATER","","","0",".0033","1.74","1304","0","14","5","0","0","0","1298","0","0","866","147","120","0","0","NIL","","  "
