"CORE_CUT FILE"
"UWI","Area_code","Formtn_code","Pool_seq","Wa_num","Drillng_event_seq","Core_date","Top_Core_Depth (m)","Base_Core_Depth (m)","Core_formtn_code","Cut_metre (m)","Recvrd_metre (m)","Core_comments","Core_type","Core_Anlyss_Type","Core_num","Project_code"
"200D094I094B0800","","","","00141","00","19550803","840.9","841.5","",".6",".6","","CONV","FULL","008",""
"200D094I094B0800","","","","00141","00","19550804","841.5","844","","2.4","2.6","43.4 ft > 1.0 md of 56.6 ft. analyzed over interval 2748-2832","CONV","FULL","009",""
"200D094I094B0800","","","","00141","00","19550805","844.3","847.6","","3.3","3.2","43.4 ft. > 1.0 md of 56.6 ft analyzed over interval 2748-2832","CONV","FULL","010",""
"200D094I094B0800","","","","00141","00","19550806","847.9","850.7","","2.7","2.5","43.4 ft. > 1.0 md of 56.6 ft analyzed over interval 2748-2832","CONV","FULL","011",""
"200D094I094B0800","","","","00141","00","19550807","851.3","851.6","",".3",".3","43,4 ft, > 1.0 md of 56.6 ft analyzed over interval 2748-2832","CONV","FULL","012",""
"200D094I094B0800","","","","00141","00","19550809","852.8","857.4","","4.5","4.2","43.4 ft. > 1.0 md of 56.6 ft analyzed over interval 2748-2832","CONV","FULL","013",""
"200D094I094B0800","","","","00141","00","19550810","857.4","863.5","","6.1","5.7","43.4 ft. > 1.0 md of 56.6 ft. analyzed over interval 2748-2832","CONV","FULL","014",""
"200D094I094B0800","","","","00141","00","19550812","863.5","868.6","","5.1","5","43.4 ft. > 1.0 md of 56.6 ft. analyzed over interval 2748-2832","CONV","","015",""
"200D094I094B0800","","","","00141","00","19550925","1163.1","1166.1","","3","3","NO ANALYSIS","CONV","","016",""
"200D094I094B0800","","","","00141","00","19550930","1213.7","1217.9","","4.2","3.9","NO ANALYSIS","CONV","","017",""
"200D094I094B0800","5200","4500","B","00141","00","19551006","1308.1","1313","","4.8","4.7","NO ANALYSIS","CONV","","018","00"
"200D094I094B0800","5200","4500","B","00141","00","20050715","1396.5","1401.1","4500","4.5","4.2","","CONV","FULL","019","00"
"200D094I094B0800","5200","4800","A","00141","00","19551104","1504.6","1506.6","","1.9","1.8","NO ANALYSIS","CONV","","020","00"
"200D094I094B0800","5200","4800","A","00141","00","19551114","1543.1","1544.2","","1",".8","NO ANALYSIS","CONV","","021","00"
"200D094I094B0800","5200","7400","","00141","00","19551229","2019.2","2023.2","","3.9","3.9","NO ANALYSIS","CONV","","022","00"
"200D094I094B0800","5200","7400","","00141","00","19990218","2019.3","2023.3","7400","3.8","3.8","","CONV","NA","023","00"
"200D094I094B0800","5200","7400","","00141","00","19551230","2023.2","2028.3","","5.1","5.1","NO ANALYSIS","CONV","","024","00"
"200D094I094B0800","5200","7400","","00141","00","19560102","2027.1","2035.1","","6.4","6.5","NO ANALYSIS","CONV","","025","00"
"200D094I094B0800","5200","7400","","00141","00","19560104","2035.4","2037.8","","2.4","2.4","NO ANALYSIS","CONV","","026","00"
"200D094I094B0800","5200","7400","","00141","00","19560105","2037.8","2044.5","","6.7","6.4","NO ANALYSIS","CONV","","027","00"
"200B090G094J1400","","","","00143","00","19560123","1908","1916.5","8000","8.5","8.5","","CONV","","001",""
"200B090G094J1400","","","","00143","00","19560123","2178.6","2185","8430","6.4","4.8","","CONV","","002",""
"200B090G094J1400","","","","00143","00","19560123","2185","2191.4","8400","6.4","5.7","","CONV","","003",""
"200B090G094J1400","","","","00143","00","19560123","2193.8","2200.9","8400","7","6.4","","CONV","","004",""
"200B090G094J1400","","","","00143","00","19560123","2200.9","2207.6","8400","6.8","6.8","","CONV","","005",""
"200B090G094J1400","","","","00143","00","19560123","2207.6","2214.6","8400","6.8","6.8","","CONV","","006",""
"200B090G094J1400","","","","00143","00","19560123","2271","2281.6","8400","10.6","10.6","","CONV","","007",""
"200B090G094J1400","","","","00143","00","19560123","2318.2","2320.9","9050","2.7","2.1","","CONV","","008",""
"100083308216W600","","","","00144","00","19550731","1191.1","1198.4","","7.3","7.1","DESCRIPTION IN WHIS","CONV","","001",""
"100083308216W600","","","","00144","00","19550801","1198.4","1206","","7.6","7.1","DESCRIPTION IN WHIS","CONV","","002",""
"100083308216W600","","","","00144","00","19550802","1206","1206.3","",".3",".3","DESCRIPTION IN WHIS","CONV","","003",""
"100083308216W600","","","","00144","00","19550802","1206.3","1210.9","","4.5","4.5","DESCRIPTION IN WHIS","CONV","","004",""
"200B061F093I1600","","","","00147","00","19551209","642.8","647.7","1400","4.8",".9","1.9 FT >= 1.0 MD OF 58.3 FT ANALYSED OVER INTERVAL 2109-2206","CONV","FULL","001",""
"200B061F093I1600","","","","00147","00","19551210","648","648.6","1400",".6",".3","SEE CORE 1","CONV","FULL","002",""
"200B061F093I1600","","","","00147","00","19551211","648.9","649.5","1400",".6",".6","SEE CORE 1","CONV","FULL","003",""
"200B061F093I1600","","","","00147","00","19551212","653.8","661.1","1400","7.3","6.8","SEE CORE 1","CONV","FULL","004",""
"200B061F093I1600","","","","00147","00","19551212","661.1","661.7","1400",".6",".3","SEE CORE 1","CONV","FULL","005",""
"200B061F093I1600","","","","00147","00","19551213","661.7","672.4","1400","10.6","10.6","SEE CORE 1","CONV","FULL","006",""
"200B061F093I1600","","","","00147","00","19560204","2046.3","2047.9","2000","1.5","1.2","CORE DESCRIPTION IN WELL HISTORY REPORT, NO ANALYSIS","CONV","","007",""
"200B061F093I1600","","","","00147","00","19560207","2093.6","2099.8","2000","6.1","5.7","SEE CORE 7","CONV","","008",""
"200B061F093I1600","","","","00147","00","19560601","3450.2","3457.8","2850","7.6","7.6","SEE CORE 7","CONV","","009",""
"100032008220W600","","","","00148","00","19551210","1124.7","1131.7","4100","7","6.8","NOT ANALYZED","CONV","","001",""
"100032008220W600","","","","00148","00","19551210","1132.3","1137.5","4100","5.1","2.2","","CONV","","002",""
"100032008220W600","","","","00148","00","19551210","1137.5","1143.6","4100","6.1","5.9","","CONV","","003",""
"100032008220W600","","","","00148","00","19551210","1143.6","1149.6","4100","6.1","6.1","","CONV","","004",""
"100032008220W600","","","","00148","00","19551210","1149.6","1152.7","4100","3","2","","CONV","","005",""
"200D095D094J1200","","","","00149","00","19551118","639.1","640","",".9",".9","CORE DESCRIPTION IN WELL HISTORY REPORT, NO ANALYSIS","CONV","","001",""
"200A017B092G0200","","","","00151","00","19571014","1271","1275.5","0100","4.5","5","","CONV","","001",""
"200A017B092G0200","","","","00151","00","19571015","1298.1","1303.6","0100","5.4","5.4","","CONV","","002",""
"200A017B092G0200","","","","00151","00","19571014","1304.8","1307.2","0100","2.4","2.4","","CONV","","003",""
"200A017B092G0200","","","","00151","00","19571014","1353.2","1358.4","0100","5.1","4.8","","CONV","","004",""
"200A017B092G0200","","","","00151","00","19571014","1386.8","1390.7","0100","3.9","3.9","","CONV","","005",""
"200A017B092G0200","","","","00151","00","19571014","1439.2","1441.3","0100","2.1","2.1","","CONV","","006",""
"200A017B092G0200","","","","00151","00","19571014","1454.4","1456.9","0100","2.4","2.4","","CONV","","007",""
"200A017B092G0200","","","","00151","00","19571014","1565.1","1568.7","0100","3.6","3.6","","CONV","","008",""
"100140608613W600","","","","00152","00","19551219","1306.3","1307.1","4040",".7",".7","8.9 FT > 1.0 MD OF 15.1 FT ANALZSED OVER INTERVALS 4286-4313.5.","CONV","FULL","001",""
"100140608613W600","","","","00152","00","19551221","1307.1","1307.2","4040",".1","0","NOT RECEIVED","CONV","FULL","002",""
"100140608613W600","2000","4535","A","00152","00","19551229","1307.5","1316.2","4040","8.6","7.1","SEE CORE#1","CONV","FULL","003","03"
"100062908115W600","","","","00153","00","19560829","1089","1104.8","2600","15.8","15.2","NO DETAILS GIVEN","CONV","","001",""
"100062908115W600","","","","00153","00","19560829","1243.5","1254.2","2800","10.6","10.6","NO DETAILS GIVEN","CONV","","002",""
"100062908115W600","","","","00153","00","19560829","1424.9","1433.7","4040","8.8","7.5","NO DETAILS GIVEN","CONV","","003",""
"100062908115W600","","","","00153","00","19560829","1433.7","1434.9","4040","1.2",".9","NO DETAILS GIVEN","CONV","","004",""
"100062908115W600","","","","00153","00","19560829","1441.6","1449.6","4040","7.9","7.9","NO DETAILS GIVEN","CONV","","005",""
"100062908115W600","","","","00153","00","19980216","1445.4","1447.5","","0","0","Sidewall Core. Miscellaneous samples.","SIDE","SMPL","026",""
"100062908115W600","6600","6200","A","00153","00","19560829","2123.7","2127.1","6110","3.3","2.2","NO DETAILS GIVEN","CONV","","006","00"
"100062908115W600","6600","6200","A","00153","00","19560829","2127.5","2128","6110",".6",".3","NO DETAILS GIVEN","CONV","","007","00"
"100062908115W600","6600","6200","A","00153","00","19560829","2128.6","2132","6110","3.3","3.2","NO DETAILS GIVEN","CONV","","008","00"
"100062908115W600","","","","00153","00","19560829","2524.2","2539.5","7000","15.2","15.2","NO DETAILS GIVEN","CONV","","009",""
"100062908115W600","","","","00153","00","19560829","2666.9","2670.2","7000","3.3","3","NO DETAILS GIVEN","CONV","","010",""
"100062908115W600","","","","00153","00","19560829","2829.9","2836","7000","6.1","6.1","NO DETAILS GIVEN","CONV","","011",""
"100062908115W600","","","","00153","00","19560829","2961.9","2969.5","7000","7.6","7.6","NO DETAILS GIVEN","CONV","","012",""
"100062908115W600","","","","00153","00","19560829","3181.3","3187.4","7000","6.1","6.1","NO DETAILS GIVEN","CONV","","013",""
"100062908115W600","","","","00153","00","19560829","3242","3251.1","7000","9.1","9.1","NO DETAILS GIVEN","CONV","","014",""
"100062908115W600","6600","8100","A","00153","00","19560829","3325.8","3328.9","8000","3",".6","NO DETAILS GIVEN","CONV","","015","00"
"100062908115W600","6600","8100","A","00153","00","19560829","3328.9","3331.6","8000","2.7",".3","NO DETAILS GIVEN","CONV","","016","00"
"100062908115W600","6600","8100","A","00153","00","19560829","3331.6","3334.3","8000","2.7",".3","NO DETAILS GIVEN","CONV","","017","00"
"100062908115W600","6600","8100","A","00153","00","19560829","3334.3","3337.4","8000","3",".9","NO DETAILS GIVEN","CONV","","018","00"
"100062908115W600","6600","8100","A","00153","00","19560829","3338","3340.4","8000","2.4",".9","NO DETAILS GIVEN","CONV","","019","00"
"100062908115W600","6600","8100","A","00153","00","19560829","3340.4","3344.1","8000","3.6","3.6","NO DETAILS GIVEN","CONV","","020","00"
"100062908115W600","6600","8100","A","00153","00","19560829","3344.4","3350.5","8000","6.1","6.1","NO DETAILS GIVEN","CONV","","021","00"
"100062908115W600","","","","00153","00","19560829","3359.3","3363.9","8000","4.5","3.5","NO DETAILS GIVEN","CONV","","022",""
"100062908115W600","","","","00153","00","19560829","3382.5","3388.3","8000","5.7","5.3","NO DETAILS GIVEN","CONV","","023",""
"100062908115W600","","","","00153","00","19560829","3471.9","3477","8000","5.1","4.8","NO DETAILS GIVEN","CONV","","024",""
"100062908115W600","","","","00153","00","19560829","3540.4","3541","8752",".6",".6","NO DETAILS GIVEN","CONV","","025",""
"100123107814W600","","","","00154","00","19560725","871.7","877.8","2200","6.1","5.7","NO DETAILS GIVEN","CONV","","001",""
"100123107814W600","","","","00154","00","19560725","877.8","883.9","2200","6.1","6.1","NO DETAILS GIVEN","CONV","","002",""
"100123107814W600","","","","00154","00","19560725","884.2","890.3","2200","6.1","5.4","NO DETAILS GIVEN","CONV","","003",""
"100123107814W600","","","","00154","00","19560725","890.3","896.4","2200","6.1","6.1","NO  DETAILS GIVEN","CONV","","004",""
"100123107814W600","","","","00154","00","19560725","896.4","902.5","2200","6.1","6.1","NO DETAILS GIVEN","CONV","","005",""
"100123107814W600","","","","00154","00","19560725","902.5","909.8","2200","7.3","7.3","NO DETAILS GIVEN","CONV","","006",""
"100123107814W600","","","","00154","00","19560725","1317","1320","2600","3","3","NO DETAILS GIVEN","CONV","","007",""
"100123107814W600","","","","00154","00","19560725","1472.7","1480","2700","2.7","1.8","NO DETAILS GIVEN","CONV","","008",""
"100123107814W600","","","","00154","00","19560725","1480","1482.8","2700","2.7","1.8","NO DETAILS GIVEN","CONV","","009",""
"100123107814W600","","","","00154","00","19560725","1500.5","1507.2","2800","6.7","6.4","NO DETAILS GIVEN","CONV","","010",""
"100123107814W600","","","","00154","00","19560725","1507.2","1515.7","2800","8.5","8.8","NO DETAILS GIVEN","CONV","","011",""
"100123107814W600","","","","00154","00","19560725","1700.7","1712.9","3200","12.1","12.1","NO DETAILS GIVEN","CONV","","012",""
"100123107814W600","","","","00154","00","19560725","1712.9","1719","3200","6.1","6.1","NO DETAILS GIVEN","CONV","","013",""
"100123107814W600","","","","00154","00","19560725","1719","1725.7","3200","6.7","6.7","NO DETAILS GIVEN","CONV","","014",""
"100123107814W600","9000","6200","12-31-078-14-W6M","00154","00","19560725","2427.6","2430.7","6110","3","2.7","NO DETAILS GIVEN","CONV","","015","00"
"100123107814W600","9000","6200","12-31-078-14-W6M","00154","00","19560725","2930.5","2936.6","7405","6.1","3","NO DETAILS GIVEN","CONV","","016","00"
"100123107814W600","9000","6200","12-31-078-14-W6M","00154","00","19560725","2936.6","2937.5","7000",".9",".3","NO DETAILS GIVEN","CONV","","017","00"
"100123107814W600","9000","6200","12-31-078-14-W6M","00154","00","19560725","2938.4","2953.7","7000","15.2","15.2","NO DETAILS GIVEN","CONV","","018","00"
"100123107814W600","9000","6200","12-31-078-14-W6M","00154","00","19560725","3319.1","3322.5","7700","3.3","3.3","NO DETAILS GIVEN","CONV","","019","00"
"100123107814W600","","","","00154","00","19560725","3340.4","3346.5","9900","6.1","6.1","NO DETAILS GIVEN","CONV","","020",""
"100123107814W600","","","","00154","00","19560725","3668.7","3669.6","9900",".9","7.6","NO DETAILS GIVEN","CONV","","021",""
"200A050C094H0100","","","","00155","00","19560124","977.1","988.7","2400","11.5","11.5","CORE DISC IN REPORT","CONV","","001",""
"200A050C094H0100","","","","00155","00","19560124","988.7","994.5","2400","5.7","5.7","DESC IN REPORT","CONV","","002",""
"200A050C094H0100","","","","00155","00","19560124","994.5","1004.9","2700","10.3","10.3","DESC IN REPORT","CONV","","003",""
"200A050C094H0100","","","","00155","00","19560124","1004.9","1022.2","2700","17.3","17.3","DESC IN WELL REPORT","CONV","","004",""
"200A050C094H0100","","","","00155","00","19560124","1022.2","1040.5","2700","18.2","18.2","DESC IN WELL REPORT","CONV","","005",""
"200A050C094H0100","","","","00155","00","19560124","1040.5","1048.5","2700","7.9","7.9","DESC IN WELL REPORT","CONV","","006",""
"200A050C094H0100","","","","00155","00","19560124","1048.5","1066.7","2800","18.2","16.7","DESC IN WELL REPORT","CONV","","007",""
"200A050C094J0900","","","","00157","00","19560501","2097.8","2106.7","8400","8.8","8.8","","CONV","FULL","001",""
"200A050C094J0900","","","","00157","00","19560501","2709.2","2710.5","8115","1.2",".1","","CONV","","002",""
"200A063G093I1502","","","","00158","02","19570423","3365.1","3370.9","","5.7","5.7","CORE DESCRIPTION IN WELL HISTORY REPORT, NO ANALYS IS.","CONV","","001",""
"200C071F094H0200","","","","00159","00","19560315","1043","1046","2690","3","3","SEE CORE #2","CONV","","001",""
"200C071F094H0200","","","","00159","00","19560315","1046","1053.6","2890","7.6","7.6","15.5 ft> 1.0 mdk of 31.3 ft analysed interval (3422-3502) split formation bull head 8' toad grayling 17'","CONV","","002",""
"200C071F094H0200","","","","00159","00","19560315","1053.6","1061.3","4910","7.6","7","SEE CORE #2","CONV","","003",""
"200C071F094H0200","","","","00159","00","19560315","1061.3","1067.4","4910","6.1","6.1","SEE CORE #2","CONV","","004",""
"100132608816W600","","","","00160","00","19560225","1082.3","1086.6","","4.2","4.2","CORE DESC IN WELL HISTORY,NO ANALYSIS.","CONV","","001",""
"200A016F094H0100","","","","00161","00","19560227","1048.5","1060","2700","11.5","11.5","13' > 1 MD (3440'-3502')","CONV","FULL","001",""
"200A016F094H0100","","","","00161","00","19560227","1060","1078","4040","17.9","17.9","21.7' > 1 MD (3478-3537')","CONV","FULL","002",""
"200C011D092G0100","","","","00162","00","19590823","2369.4","2372","0100","2.5","1.8","","CONV","","001",""
"200D014A094A1300","","","","00163","00","19560324","1171.6","1177.7","2850","6.1","5.7","","CONV","","001",""
"200D014A094A1300","","","","00163","00","19560324","1182.9","1192","2850","9.1","8","","CONV","","002",""
"200D014A094A1300","","","","00163","00","19560324","1192","1198.1","2850","6.1","4.7","","CONV","","003",""
"200D014A094A1300","","","","00163","00","19560324","1198.1","1204.2","2850","6.1","6.1","","CONV","","004",""
"200D014A094A1300","","","","00163","00","19560324","1204.2","1210.3","2850","6.1","6.1","","CONV","","005",""
