"PST FILE"
"UWI","Area_code","Formtn_code","Pool_seq","Wa_num","Compltn_event_seq","Press_survey_datum_depth","Pst_Comments","Abs_Gauge","Project_code"
"200D054H094A1500","6800","4800","","01503","00","457","","A","04"
"200D078H094A1500","6800","4800","","01505","00","457","","A","04"
"200D055H094A1500","6800","4800","","01507","00","457","","A","04"
"202B046A094A1400","2400","2900","A","01508","00","384","","A","00"
"200C024E094H0500","5600","4150","A","01511","00","381","","A","00"
"200D066H094A1500","6800","4800","","01512","00","457","","A","04"
"100160908514W600","2000","4535","A","01513","00","533","","A","02"
"200D042H094A1500","6800","4800","","01514","00","457","","A","04"
"200D044H094A1500","6800","4800","","01515","00","457","","A","04"
"200D045H094A1500","6800","4800","","01516","00","442","H2O INJECTION","A","04"
"200D045H094A1502","6800","2700","J","01516","02","307","","A","00"
"200B042B093P0500","8110","4060","J","01517","00","1792","DEVIATED WELL - ACID GAS DISPOSAL WELL.","A","02"
"200D065G094H0200","6000","4800","A","01518","00","357","","A","03"
"200D065G094H0202","6000","2600","","01518","02","243","","A","00"
"100103108519W600","8000","6200","C","01519","00","1166","","A","02"
"200D063H094A1500","6800","4800","","01521","00","457","","A","04"
"202D074H094A1500","6800","4800","","01522","00","457","","A","04"
"200D033H094A1500","6800","4800","","01525","00","457","H20 INJECTION","A","04"
"200B054G094H0200","6000","4800","A","01526","00","357","H2O INJECTOR","A","02"
"200A065G094J1000","3200","8400","A","01528","00","1524","Deepend for water disposal in 1970.","","00"
"100060808714W600","2020","4800","B","01529","00","554","","A","00"
"200D090I094A1500","8300","4800","A","01531","00","422","","A","00"
"200D090I094A1502","8300","2700","G","01531","02","272.6","Assumed datum depth.","A","00"
"200D057I094A1000","7600","2900","F","01537","00","364","COMMINGLED WITH BLUESKY 79-02-13","A","00"
"200D057I094A1002","2400","2600","C","01537","02","344","","A","02"
"200D097H094A1500","6800","4800","","01538","00","457","","A","04"
"100082508514W600","2000","4535","A","01539","00","533","","A","03"
"200D067H094A1500","6800","4800","","01540","00","457","","A","04"
"100162808514W600","2000","4535","A","01543","00","533","Water Injection","A","03"
"100031008514W602","2000","4535","A","01545","02","533","","A","02"
"200D069I094H0600","8900","4500","A","01549","00","330","","A","00"
"200D099F094A1600","2820","4800","A","01551","00","402","","A","02"
"200B058J094H0200","0400","4800","A","01552","00","346","BP PROJECT","A","02"
"200C092I094J1000","3200","8400","A","01554","00","1524","","A","00"
"100061308717W600","7600","2900","R","01555","00","377","ABANDONED","","00"
"200D068H094A1500","6800","4800","","01562","00","457","","A","04"
"200D032H094A1500","6800","4800","","01563","00","457","H20 INJECTION","A","04"
"200D088A094A1500","0760","4800","F","01564","00","507","","A","00"
"200D084I094A1502","8400","4805","F","01566","02","410","","A","00"
"200D084I094A1503","6800","2700","B","01566","03","297","","A","00"
"200D013A094H0200","8400","4805","D","01567","00","390","RE PERF @ 1101.5-1102.8 M KB (82/09/08). PREVIOUS MPP = 1093.8 M CF.","A","00"
"200B010L094I1400","8800","8600","A","01569","00","1622","Top of pay = 2202.5 mCF, therefor MPP= 2209.7 mCF.","A","00"
"200C080L094P0300","5840","8400","A","01570","00","1469","","A","00"
"200D043E094A1600","6800","4800","","01575","00","454","","A","00"
"200B006A094J1600","4850","8400","A","01576","00","1489","2000/02/02 - Celsius will get PGBU in 2000.","A","00"
"200A061F094J1000","3200","8400","A","01578","00","1524","","A","00"
"100130708823W600","4900","4575","A","01580","00","768","Zone abandoned in Inga w/ 5 sacks cement over plug.","A","04"
"100130708823W602","4900","2630","A","01580","02","347","","A","00"
"100130708823W603","4900","4100","D","01580","03","561.2","Datum depth assumed.","A","00"
"200D098F094A1600","2820","4800","A","01582","00","402","","A","02"
"200B027E094A1600","6800","4800","","01584","00","447","","A","02"
"200D031H094A1500","6800","4800","","01585","00","457","","A","04"
"200D017C094A1600","3300","4800","A","01590","00","474","","A","02"
"100110308818W600","7600","2900","F","01593","00","364","","A","00"
"200D009K094A1600","2820","4800","A","01597","00","402","","A","02"
"200B009F094A1600","6800","4800","","01598","00","454","","A","03"
"200D090C094A1600","6800","4800","","01600","00","454","","A","03"
"200D035B094H0200","8300","4800","","01601","00","420","WATER INJECTOR.","A","02"
"200D035B094H0202","8300","2650","","01601","02","326.4","Datum depth assumed.","A","00"
"200C078C094I1400","7770","8600","A","01602","00","1600","ABANDONED","A","02"
"200D052H094A1500","6800","4800","","01603","00","457","","A","04"
"200D052H094A1502","6800","2700","","01603","02","317.2","Datum depth assumed.","A","00"
"200A040K094H0200","0600","2600","A","01604","00","265","","A","02"
"200A003C094A1600","3300","4800","B","01607","00","477","","A","00"
"200D004J094A1500","6500","4800","A","01610","00","465","","A","00"
"200B006B094H0400","6400","4100","A","01613","00","426","","A","00"
"100111908716W600","7600","2900","S","01616","00","377","","A","00"
"200A027I094A1000","7600","2900","F","01620","00","364","","A","00"
"200D008E094A1600","6800","4800","","01624","00","447","","A","02"
"200D034H094A1500","6800","4800","","01625","00","457","","A","04"
"200D088F094A1600","2820","4800","C","01629","00","402","","A","02"
"200D088F094A1602","2820","4500","","01629","02","382.9","Assumed datum depth.","A","00"
"200D099E094A1400","2800","2900","G","01630","00","366","","A","00"
"200D030A094H0200","8300","4805","A","01631","00","394","GAS CAP","A","04"
"200D030A094H0202","8300","3200","","01631","02","303.3","Assumed datum depth.","A","00"
"200D030A094H0203","8300","2600","","01631","03","287","","A","00"
"200D041H094A1500","6800","4800","","01632","00","457","","A","04"
"200D095H094I1300","8800","8600","","01634","00","1622","","A","00"
"200D016C094A1600","3300","4800","A","01635","00","474","","A","02"
"200D080C094A1600","6800","4800","","01636","00","454","","A","03"
"200D025B094H0200","8300","4800","","01637","00","420","","A","02"
"200D033E094A1600","6800","4800","","01639","00","454","H2O INJECTION","A","03"
"200D025E094A1600","6800","4800","","01641","00","454","H2O INJECTION","A","03"
"200D046E094A1600","6800","4800","","01643","00","454","H2O INJECTION, ABANDONED 83-04-11","A","03"
"200D013B094H0200","8300","4800","","01644","00","420","H2O INJECTION","A","03"
"200D006C094A1600","3300","4800","A","01646","00","474","1975/01/01 - AWS - 304 Days - 1209.8 mCF - 0 C - 0 Wellbore - 9804 Run - 9715 Datum. 90.9% W.C. Estimated date, only information that it is in 1975.","","02"
"200B054E094A1600","6800","4800","","01652","00","442","","A","00"
"200D038L094A1600","0700","4805","A","01653","00","404","BP set at 1136.1 mCF on 2003-02-04.  Upper perfs active (1127.1 - 1132.1 mCF).  New MPP = 1129.6 mCF.","A","00"
"200C006H094H0400","6400","4100","A","01654","00","426.4","","A","02"
"200D045B094H0200","8300","4800","","01655","00","420","H2O INJECTION","A","02"
"200D071D094A1600","6800","4800","","01657","00","454","H20 INJECTION","A","03"
"200D093G094A1500","7000","4800","A","01658","00","490","","A","00"
"200C091D094I1400","7770","8600","A","01659","00","1600","PERF 2087-2188 (93/10/16). PREVIOUS MPP = 2174 M CF.","A","02"
"200D091D094I1402","7770","8600","A","01659","02","1600","","A","02"
"200B037E094A1600","6800","4800","","01661","00","447","H2O INJECTION","A","02"
"200D036B094H0200","8300","4800","","01662","00","420","","A","02"
"200D056E094A1600","6800","4800","","01664","00","442","ABANDONED","A","00"
"100020308614W600","2000","4535","A","01666","00","533","","A","04"
"100021208514W600","2000","4535","A","01670","00","533","","A","05"
"100041208514W600","2000","4535","A","01671","00","533","","A","05"
"100042608514W600","2000","4535","A","01672","00","533","","A","04"
"100122608514W600","2000","4535","A","01674","00","518","","A","04"
"100023508514W600","2000","4535","A","01676","00","533","","A","04"
"200D051H094A1500","6800","4800","","01678","00","457","H2O INJECTION","A","04"
"200D046B094H0200","8300","4800","","01679","00","420","","A","02"
"200D075B094H0400","6400","4100","A","01681","00","426","","A","02"
"200D061D094A1600","6800","4800","","01683","00","442","ABANDONED","A","00"
"200D100C094A1600","6800","4800","","01684","00","454","Water Injector effective 2003-09-19.","A","03"
"200D034A094H0200","8400","4800","A","01685","00","388","RE PERF @ 1090.3-1093.3 M KB (83/07/14). PREVIOUS MPP = 1095.2 M CF.","A","02"
"200D056B094H0200","8300","4800","","01688","00","420","H2O INJECTION","A","02"
"200D026B094H0200","8300","4800","","01689","00","420","","A","02"
"200D026B094H0202","8300","2700","C","01689","02","299","Assumed datum depth.","A","00"
"200D034E094A1600","6800","4800","","01690","00","454","RE PERF 90/02/21, PREVIOUS MPP = 1156.0 M CF.","A","03"
"200D091D094A1600","6800","4800","","01691","00","454","ABANDONED","A","03"
"100061908716W600","7600","2900","S","01692","00","377","ABANDONED","A","00"
"200D024E094A1600","6800","4800","","01694","00","454","","A","03"
"200D081D094A1600","6800","4800","","01698","00","454","","A","03"
"200D023E094A1600","6800","4800","","01699","00","454","","A","03"
"200D023E094A1602","6800","2700","","01699","02","287","","A","00"
"200D005C094A1600","3300","4800","A","01700","00","474","","A","02"
"200D027B094H0200","8300","4800","","01703","00","400","","A","02"
"200D001E094A1600","6800","4800","","01704","00","454","","A","03"
"200B054A094H0200","8400","4800","A","01705","00","388","UNIT #1, H2O INJECTOR","A","02"
"200D035E094A1600","6800","4800","","01706","00","454","","A","03"
"200C014H094H0400","6400","4100","A","01707","00","426.4","","A","02"
"200C014H094H0402","6400","2850","","01707","02","395","","A","00"
"200D092D094A1600","6800","4800","","01708","00","454","","A","03"
"200D015B094H0200","8300","4800","","01709","00","420","WATER INJECTOR.","A","03"
"200D014B094H0200","8300","4800","","01713","00","420","","A","03"
"100063108717W600","7600","2900","B","01714","00","390","","A","05"
"200D010F094A1600","6800","4800","","01715","00","454","","A","03"
"100083308514W600","2000","4535","A","01717","00","518","","A","03"
"200D026E094A1600","6800","4800","","01718","00","454","RE PERF 83/11/09.","A","03"
"200D002E094A1600","6800","4800","","01721","00","454","","A","03"
"200D082D094A1600","6800","4800","","01722","00","454","WATER INJECTOR AS OF 73-10.","A","03"
"200D027C094A1600","3300","4800","A","01724","00","474","Gas cap well.","A","04"
"200D093D094A1600","6800","4800","","01725","00","454","","A","03"
"200D003B094H0200","8300","4800","","01726","00","420","","A","03"
"200B004B094H0400","6400","4100","A","01728","00","426","","A","00"
"200D003E094A1600","6800","4800","","01732","00","454","","A","03"
"200B066A094H0200","8400","4800","A","01733","00","388","UNIT #1","A","02"
"200D013E094A1600","6800","4800","","01735","00","454","Water Injector effective 2003-09-18. Bridge plug above pay zone- 1976, 1977 & 1978 pressure in 3500-6880 file.","A","03"
"200D012E094A1600","6800","4800","","01736","00","454","H20 INJECTION","A","03"
"200B067E094A1600","6800","4800","","01737","00","447","H2O INJECTION","A","02"
"200B067E094A1602","6800","2700","L","01737","02","292","","A","00"
"100162408717W600","7600","2900","F","01739","00","364","","A","00"
"200A006G094H0400","6400","4100","A","01740","00","426","","A","02"
"200D079C094A1600","6800","4800","","01741","00","454","ABANDONED","A","03"
"200C033H094H0400","6400","4100","A","01742","00","426","","A","02"
"200D066A094H0200","8400","4800","A","01743","00","388","UNIT #1, H2O INJECTOR","A","02"
"200D037L094A1600","0700","4798","A","01746","00","404","","A","00"
"200D004B094H0200","8300","4800","","01748","00","420","","A","03"
"200D004B094H0202","8300","4040","","01748","02","310.9","Datum depth assumed.","A","00"
"200D083D094A1600","6800","4800","","01749","00","454","H2O INJECTION","A","03"
"200D007A094H0200","8400","4805","B","01750","00","412","","A","03"
"200D007A094H0203","8400","2700","A","01750","03","283","","A","00"
"200B015C094A1600","3300","4800","A","01752","00","474","Water Injector.","A","02"
"200C022F094A1400","2700","2900","P","01753","00","361","Commingled production with Bluesky approved 73/08/10.  No Segregation","A","00"
"200C022F094A1402","2700","2600","A","01753","02","327","Commingled production with Dunlevy approved 73/08/10.  No Segregation","A","00"
"200D024B094H0200","8300","4800","","01757","00","420","","A","02"
"200B076A094H0200","8400","4800","A","01758","00","388","UNIT #1. RE PERF @ 1121.9-1128 M KB (87/10/27). PREVIOUS MPP = 1127.5 M CF.","A","02"
"200D072D094A1600","6800","4800","","01759","00","454","H2O INJECTION","A","03"
"200D094J094A1500","8300","4800","","01761","00","422","","A","03"
"200D094J094A1502","8300","2700","A","01761","02","287","","A","02"
"200A077B094H0400","6400","4100","A","01762","00","426","ADD PERF 10/01/1993, PREVIOUS MPP = 1278.5 mCF.","A","02"
"200D033I094A1000","2400","2600","C","01763","00","357","","A","02"
"200D033I094A1002","7600","2900","F","01763","02","364","","A","00"
"200D022E094A1600","6800","4800","","01764","00","454","","A","03"
"200D035A094H0200","8400","4800","A","01766","00","388","UNIT #1","A","02"
"100063308514W600","2000","4535","A","01767","00","518","","A","03"
"200D028C094A1600","3300","4800","A","01768","00","474","","A","04"
"100061708619W600","8000","6200","A","01770","00","1136","","A","00"
"200D095B094H0200","8300","4800","H","01775","00","384","","A","00"
"200D095B094H0202","8300","2700","B","01775","02","291.1","Assumed datum depth.","A","00"
"100102508824W600","4900","4575","A","01776","00","768","","A","04"
"100161908716W600","7600","2900","S","01781","00","377","ABANDONED - ZONE PLUGGED OFF @ 76-11-29","A","00"
"100161908716W602","7600","2900","F","01781","02","386","","A","00"
"200B055A094H0200","8400","4800","A","01782","00","388","RE PERF @ 1116.5-1117.5 M KB (8/01/08). PREVIOUS MPP = 1122.9 M CF.","A","02"
"200D069C094A1600","6800","4800","","01783","00","454","","A","03"
"200D073D094A1600","6800","4800","","01784","00","454","","A","03"
"200D099C094A1600","6800","4800","","01785","00","454","H2O INJECTION","A","03"
"200B086A094H0200","8400","4800","A","01788","00","388","GAS CAP, 76-7-22: CONVERTED  IN NAME ONLY  TO STANDBY GAS LIFT/GAS WELL","A","02"
"200D093J094A1500","8300","4100","A","01790","00","298","","A","00"
"200D034B094H0200","8300","4800","","01794","00","420","","A","02"
"200B022J094J1000","3200","8400","A","01796","00","1524","","A","00"
"200D013J094J1002","3200","8400","A","01796","02","1454.1","Horizontal Well! Avg depth of Hz section= 1858.2 mCF TVD.","A","00"
"200B044F094A1400","2700","2600","A","01799","00","327","Commingled production with Dunlevy approved 82/02/02.","A","00"
"200B044F094A1403","2700","4100","","01799","03","","Commingled production with Bluesky approved 82/02/02.","","00"
